Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
GU476461.1,18S ribosomal RNA,genomic DNA,1621,Piper methysticum,198437-2,Piperaceae,Piper,methysticum,,True,Piper methysticum,130404
AY032649.1,18S ribosomal RNA,genomic DNA,1762,Piper peepuloides,682642-1,Piperaceae,Piper,peepuloides,,False,Piper mullesua,126644
AY572297.1,18S ribosomal RNA,genomic DNA,1697,Piper umbellatum,316339-2,Piperaceae,Piper,umbellatum,,False,Piper umbellatum,130418
KC862240.1,18S ribosomal RNA,genomic DNA,1623,Verhuellia lunaria,263744-2,Piperaceae,Verhuellia,lunaria,,False,Verhuellia lunaria,447313
AY572300.1,18S ribosomal RNA,genomic DNA,1696,Zippelia begoniifolia,684239-1,Piperaceae,Zippelia,begoniifolia,,False,Zippelia begoniifolia,126646
AY032648.1,18S ribosomal RNA,genomic DNA,1551,Zippelia begoniifolia,684239-1,Piperaceae,Zippelia,begoniifolia,,False,Zippelia begoniifolia,126646
AJ236001.1,18S ribosomal RNA,genomic DNA,1768,Billardiera heterophylla,60433393-2,Pittosporaceae,Billardiera,heterophylla,,False,Billardiera heterophylla,46425
GU476462.1,18S ribosomal RNA,genomic DNA,1619,Pittosporum ramiflorum,684660-1,Pittosporaceae,Pittosporum,ramiflorum,,False,Pittosporum ramiflorum,384970
GU476463.1,18S ribosomal RNA,genomic DNA,1619,Pittosporum tenuifolium,684708-1,Pittosporaceae,Pittosporum,tenuifolium,,False,Pittosporum tenuifolium,384971
OK523398.1,18S ribosomal RNA,genomic DNA,1808,Antirrhinum majus,799180-1,Plantaginaceae,Antirrhinum,majus,,False,Antirrhinum majus,4151
AJ236047.1,18S ribosomal RNA,genomic DNA,1761,Antirrhinum majus,799180-1,Plantaginaceae,Antirrhinum,majus,,False,Antirrhinum majus,4151
OK523399.1,18S ribosomal RNA,genomic DNA,1809,Aragoa abietina,799402-1,Plantaginaceae,Aragoa,abietina,,False,Aragoa abietina,193561
OK523400.1,18S ribosomal RNA,genomic DNA,1809,Aragoa cleefii,300870-2,Plantaginaceae,Aragoa,cleefii,,False,Aragoa cleefii,193564
KP844741.1,18S ribosomal RNA,genomic DNA,1716,Bacopa monnieri,1072674-2,Plantaginaceae,Bacopa,monnieri,,False,Bacopa monnieri,263974
AF107582.1,18S ribosomal RNA,genomic DNA,1735,Callitriche heterophylla,30114541-2,Plantaginaceae,Callitriche,heterophylla,,False,Callitriche heterophylla,13381
OK523401.1,18S ribosomal RNA,genomic DNA,1808,Callitriche palustris,42511-2,Plantaginaceae,Callitriche,palustris,,False,Callitriche palustris,50469
U59944.1,18S ribosomal RNA,genomic DNA,1755,Chionophila jamesii,316208-2,Plantaginaceae,Chionophila,jamesii,,False,Chionophila jamesii,48921
AJ236045.1,18S ribosomal RNA,genomic DNA,1767,Digitalis grandiflora,60453625-2,Plantaginaceae,Digitalis,grandiflora,,False,Digitalis grandiflora,38791
AF193940.1,18S ribosomal RNA,genomic DNA,1672,Digitalis purpurea,802077-1,Plantaginaceae,Digitalis,purpurea,,False,Digitalis purpurea,4164
OK523402.1,18S ribosomal RNA,genomic DNA,1808,Hippuris vulgaris,430352-1,Plantaginaceae,Hippuris,vulgaris,,False,Hippuris vulgaris,39321
OK523403.1,18S ribosomal RNA,genomic DNA,1808,Linaria vulgaris,325777-2,Plantaginaceae,Linaria,vulgaris,,True,Linaria vulgaris,43171
U38315.1,18S ribosomal RNA,genomic DNA,1745,Linaria vulgaris,325777-2,Plantaginaceae,Linaria,vulgaris,,True,Linaria vulgaris,43171
OK523404.1,18S ribosomal RNA,genomic DNA,1808,Littorella uniflora,684810-1,Plantaginaceae,Littorella,uniflora,,False,Littorella uniflora,223169
OK523405.1,18S ribosomal RNA,genomic DNA,1808,Mecardonia procumbens,155661-2,Plantaginaceae,Mecardonia,procumbens,,False,Mecardonia procumbens,263979
KT179707.1,18S ribosomal RNA,genomic DNA,1809,Penstemon angustifolius,60431648-2,Plantaginaceae,Penstemon,angustifolius,,True,Penstemon angustifolius,388120
KT179708.1,18S ribosomal RNA,genomic DNA,1808,Penstemon gracilis,808122-1,Plantaginaceae,Penstemon,gracilis,,False,Penstemon gracilis,265140
OK523406.1,18S ribosomal RNA,genomic DNA,1809,Plantago afra,684830-1,Plantaginaceae,Plantago,afra,,True,Plantago afra,101998
OK959865.1,rrn18,genomic DNA,1701,Plantago afra,684830-1,Plantaginaceae,Plantago,afra,,True,Plantago afra,101998
OK523407.1,18S ribosomal RNA,genomic DNA,1808,Plantago alpina,684855-1,Plantaginaceae,Plantago,alpina,,False,Plantago alpina,197791
OK523409.1,18S ribosomal RNA,genomic DNA,1808,Plantago atrata,684903-1,Plantaginaceae,Plantago,atrata,,False,Plantago atrata,101997
AJ389618.1,18S rRNA,genomic DNA,1613,Plantago atrata,684903-1,Plantaginaceae,Plantago,atrata,,False,Plantago atrata,101997
OK523410.1,18S ribosomal RNA,genomic DNA,1808,Plantago australis,684911-1,Plantaginaceae,Plantago,australis,,False,Plantago australis,101995
AY818949.1,18S ribosomal RNA,genomic DNA,1436,Plantago australis,684911-1,Plantaginaceae,Plantago,australis,,False,Plantago australis,101995
OK523411.1,18S ribosomal RNA,genomic DNA,1808,Plantago brasiliensis,684952-1,Plantaginaceae,Plantago,brasiliensis,,True,Plantago brasiliensis,2675923
OK523412.1,18S ribosomal RNA,genomic DNA,1808,Plantago coronopus,685048-1,Plantaginaceae,Plantago,coronopus,,False,Plantago coronopus,101996
AJ389617.1,18S rRNA,genomic DNA,1633,Plantago coronopus,685048-1,Plantaginaceae,Plantago,coronopus,,False,Plantago coronopus,101996
OK523413.1,18S ribosomal RNA,genomic DNA,1808,Plantago crassifolia,685052-1,Plantaginaceae,Plantago,crassifolia,,True,Plantago crassifolia,197800
OK959866.1,rrn18,genomic DNA,1702,Plantago crassifolia,685052-1,Plantaginaceae,Plantago,crassifolia,,True,Plantago crassifolia,197800
OK523414.1,18S ribosomal RNA,genomic DNA,1808,Plantago depressa,685094-1,Plantaginaceae,Plantago,depressa,,False,Plantago depressa,411227
OK523408.1,18S ribosomal RNA,genomic DNA,1809,Plantago indica,685262-1,Plantaginaceae,Plantago,indica,,False,Plantago indica,197794
OK523415.1,18S ribosomal RNA,genomic DNA,1809,Plantago lagopus,685306-1,Plantaginaceae,Plantago,lagopus,,False,Plantago lagopus,185001
AJ236046.1,18S ribosomal RNA,genomic DNA,1766,Plantago lanceolata,321285-2,Plantaginaceae,Plantago,lanceolata,,False,Plantago lanceolata,39414
AJ389619.1,18S ribosomal RNA,genomic DNA,1629,Plantago lanceolata,321285-2,Plantaginaceae,Plantago,lanceolata,,False,Plantago lanceolata,39414
OK523416.1,18S ribosomal RNA,genomic DNA,1808,Plantago maritima,30063012-2,Plantaginaceae,Plantago,maritima,,True,Plantago maritima,197809
OK959867.1,rrn18,genomic DNA,1705,Plantago maritima,30063012-2,Plantaginaceae,Plantago,maritima,,True,Plantago maritima,197809
OK523417.1,18S ribosomal RNA,genomic DNA,1809,Plantago media,685411-1,Plantaginaceae,Plantago,media,,False,Plantago media,101992
AJ389614.1,18S rRNA,genomic DNA,1557,Plantago media,685411-1,Plantaginaceae,Plantago,media,,False,Plantago media,101992
OK523418.1,18S ribosomal RNA,genomic DNA,1809,Plantago nubicola,988648-1,Plantaginaceae,Plantago,nubicola,,False,Plantago nubicola,197914
OK523419.1,18S ribosomal RNA,genomic DNA,1809,Plantago ovata,685486-1,Plantaginaceae,Plantago,ovata,,True,Plantago ovata,185002
KT179716.1,18S ribosomal RNA,genomic DNA,1808,Plantago patagonica,30005725-2,Plantaginaceae,Plantago,patagonica,,True,Plantago patagonica,197815
OK523420.1,18S ribosomal RNA,genomic DNA,1808,Plantago rigida,685595-1,Plantaginaceae,Plantago,rigida,,True,Plantago rigida,101994
AJ389616.1,18S ribosomal RNA,genomic DNA,1474,Plantago rigida,685595-1,Plantaginaceae,Plantago,rigida,,True,Plantago rigida,101994
OK523421.1,18S ribosomal RNA,genomic DNA,1808,Plantago rugelii,685608-1,Plantaginaceae,Plantago,rugelii,,False,Plantago rugelii,101993
AJ389615.1,18S ribosomal RNA,genomic DNA,1414,Plantago rugelii,685608-1,Plantaginaceae,Plantago,rugelii,,False,Plantago rugelii,101993
OK523422.1,18S ribosomal RNA,genomic DNA,1808,Plantago sericea,685641-1,Plantaginaceae,Plantago,sericea,,True,Plantago sericea,101999
AJ389621.1,18S ribosomal RNA,genomic DNA,1657,Plantago sericea,685641-1,Plantaginaceae,Plantago,sericea,,True,Plantago sericea,101999
OK523423.1,18S ribosomal RNA,genomic DNA,1808,Plantago tenuiflora,685721-1,Plantaginaceae,Plantago,tenuiflora,,False,Plantago tenuiflora,197828
OK523424.1,18S ribosomal RNA,genomic DNA,1808,Scoparia dulcis,230902-2,Plantaginaceae,Scoparia,dulcis,,False,Scoparia dulcis,107240
AY818950.1,18S ribosomal RNA,genomic DNA,1909,Veronica agrestis,326368-2,Plantaginaceae,Veronica,agrestis,,False,Veronica agrestis,99384
KT179711.1,18S ribosomal RNA,genomic DNA,1809,Veronica americana,316066-2,Plantaginaceae,Veronica,americana,,False,Veronica americana,932108
AJ236055.1,18S ribosomal RNA,genomic DNA,1761,Veronica anagallis-aquatica,811610-1,Plantaginaceae,Veronica,anagallis-aquatica,,False,Veronica anagallis-aquatica,74693
AF207052.1,18S ribosomal RNA,genomic DNA,1737,Veronica anagallis-aquatica,811610-1,Plantaginaceae,Veronica,anagallis-aquatica,,False,Veronica anagallis-aquatica,74693
OK523425.1,18S ribosomal RNA,genomic DNA,1809,Veronica undulata,812793-1,Plantaginaceae,Veronica,undulata,,False,Veronica undulata,714890
GU359048.1,18S ribosomal RNA,genomic DNA,1806,Veronica undulata,812793-1,Plantaginaceae,Veronica,undulata,,False,Veronica undulata,714890
OK523426.1,18S ribosomal RNA,genomic DNA,1808,Veronicastrum axillare,812852-1,Plantaginaceae,Veronicastrum,axillare,,False,Veronicastrum axillare,495260
U42794.1,18S ribosomal RNA,genomic DNA,1734,Platanus occidentalis,685871-1,Platanaceae,Platanus,occidentalis,,True,Platanus occidentalis,4403
HQ384684.1,18S ribosomal RNA,genomic DNA,1749,Plocosperma buxifolium,546874-1,Plocospermataceae,Plocosperma,buxifolium,,False,Plocosperma buxifolium,62094
AY289640.1,18S ribosomal RNA,genomic DNA,1671,Aegialitis annulata,686195-1,Plumbaginaceae,Aegialitis,annulata,,True,Aegialitis annulata,124972
U42795.1,18S ribosomal RNA,genomic DNA,1744,Plumbago auriculata,687056-1,Plumbaginaceae,Plumbago,auriculata,,False,Plumbago auriculata,45172
PQ492180.1,rrn18,genomic DNA,1982,Achnatherum sibiricum,77061725-1,Poaceae,Achnatherum,sibiricum,,False,Stipa sibirica,492770
XR_012197430.1,18S ribosomal RNA,rRNA,1853,Aegilops tauschii subsp. strangulata,881270-1,Poaceae,Aegilops,tauschii,strangulata,False,Aegilops tauschii subsp. strangulata,200361
XR_012198235.1,18S ribosomal RNA,rRNA,1845,Aegilops tauschii subsp. strangulata,881270-1,Poaceae,Aegilops,tauschii,strangulata,False,Aegilops tauschii subsp. strangulata,200361
OR971791.1,18S ribosomal RNA,genomic DNA,1811,Aeluropus lagopoides,384722-1,Poaceae,Aeluropus,lagopoides,,False,Aeluropus lagopoides,293749
KX768770.1,18S ribosomal RNA,genomic DNA,1811,Alloteropsis semialata,9363-2,Poaceae,Alloteropsis,semialata,,False,Alloteropsis semialata,435756
KX768766.1,18S ribosomal RNA,genomic DNA,1811,Alloteropsis semialata,9363-2,Poaceae,Alloteropsis,semialata,,False,Alloteropsis semialata,435756
KT153030.1,18S ribosomal RNA,genomic DNA,1734,Avena fatua,391443-1,Poaceae,Avena,fatua,,False,Avena fatua,4499
XR_002961443.1,18S ribosomal RNA,rRNA,1811,Brachypodium distachyon,393098-1,Poaceae,Brachypodium,distachyon,,False,Brachypodium distachyon,15368
XR_002961445.1,18S ribosomal RNA,rRNA,1811,Brachypodium distachyon,393098-1,Poaceae,Brachypodium,distachyon,,False,Brachypodium distachyon,15368
OP324800.1,rrn18,genomic DNA,1982,Fargesia qinlingensis,931526-1,Poaceae,Fargesia,qinlingensis,,False,Fargesia qinlingensis,862990
MK737785.1,18S ribosomal RNA,genomic DNA,1811,Garnotia stricta var. longiseta,89654-3,Poaceae,Garnotia,stricta,longiseta,False,Garnotia stricta var. longiseta,2358306
XR_006621274.1,18S ribosomal RNA,rRNA,1818,Hordeum vulgare subsp. vulgare,3296832-4,Poaceae,Hordeum,vulgare,vulgare,False,Hordeum vulgare subsp. vulgare,112509
XR_006612381.1,18S ribosomal RNA,rRNA,1817,Hordeum vulgare subsp. vulgare,3296832-4,Poaceae,Hordeum,vulgare,vulgare,False,Hordeum vulgare subsp. vulgare,112509
PV366313.1,18S ribosomal RNA,genomic DNA,1982,Indocalamus longiauritus,405862-1,Poaceae,Indocalamus,longiauritus,,False,Indocalamus longiauritus,548148
MN342164.1,18S ribosomal RNA,genomic DNA,1811,Lasiorhachis hildebrandtii,406913-1,Poaceae,Lasiorhachis,hildebrandtii,,False,Lasiorhachis hildebrandtii,2057680
MN342165.1,18S ribosomal RNA,genomic DNA,1811,Lasiorhachis perrieri,406914-1,Poaceae,Lasiorhachis,perrieri,,False,Lasiorhachis perrieri,1755086
AY846367.1,18S ribosomal RNA,genomic DNA,1764,Lolium multiflorum,407486-1,Poaceae,Lolium,multiflorum,,False,Lolium multiflorum,4521
XR_011750415.1,18S ribosomal RNA,rRNA,1821,Lolium perenne,407493-1,Poaceae,Lolium,perenne,,False,Lolium perenne,4522
XR_007857549.2,18S ribosomal RNA,rRNA,1816,Lolium perenne,407493-1,Poaceae,Lolium,perenne,,False,Lolium perenne,4522
XR_006996167.1,18S ribosomal RNA,rRNA,1821,Lolium rigidum,407503-1,Poaceae,Lolium,rigidum,,False,Lolium rigidum,89674
XR_006996149.1,18S ribosomal RNA,rRNA,1814,Lolium rigidum,407503-1,Poaceae,Lolium,rigidum,,False,Lolium rigidum,89674
PV446940.1,rrn18,genomic DNA,1982,Macrochloa tenacissima,407732-1,Poaceae,Macrochloa,tenacissima,,False,Macrochloa tenacissima,666013
PV446911.1,rrn18,genomic DNA,1982,Macrochloa tenacissima,407732-1,Poaceae,Macrochloa,tenacissima,,False,Macrochloa tenacissima,666013
XR_010778713.1,18S ribosomal RNA,rRNA,1818,Miscanthus floridulus,408736-1,Poaceae,Miscanthus,floridulus,,False,Miscanthus floridulus,154761
XR_010776405.1,18S ribosomal RNA,rRNA,1812,Miscanthus floridulus,408736-1,Poaceae,Miscanthus,floridulus,,False,Miscanthus floridulus,154761
PV446969.1,rrn18,genomic DNA,1982,Nassella tenuissima,281184-2,Poaceae,Nassella,tenuissima,,False,Nassella tenuissima,399653
OR971792.1,18S ribosomal RNA,genomic DNA,1811,Orinus kokonorica,409957-1,Poaceae,Orinus,kokonorica,,False,Orinus kokonoricus,751589
KM117257.1,18S ribosomal RNA,genomic DNA,1811,Oryza barthii,410045-1,Poaceae,Oryza,barthii,,False,Oryza barthii,65489
KM117256.1,18S ribosomal RNA,genomic DNA,1811,Oryza barthii,410045-1,Poaceae,Oryza,barthii,,False,Oryza barthii,65489
XR_005813476.1,18S ribosomal RNA,rRNA,1812,Oryza brachyantha,410046-1,Poaceae,Oryza,brachyantha,,False,Oryza brachyantha,4533
XR_005813420.1,18S ribosomal RNA,rRNA,1811,Oryza brachyantha,410046-1,Poaceae,Oryza,brachyantha,,False,Oryza brachyantha,4533
XR_008014823.1,18S ribosomal RNA,rRNA,1817,Oryza glaberrima,410061-1,Poaceae,Oryza,glaberrima,,False,Oryza glaberrima,4538
XR_008014822.1,18S ribosomal RNA,rRNA,1816,Oryza glaberrima,410061-1,Poaceae,Oryza,glaberrima,,False,Oryza glaberrima,4538
KM036293.1,18S ribosomal RNA,genomic DNA,1811,Oryza longistaminata,410075-1,Poaceae,Oryza,longistaminata,,False,Oryza longistaminata,4528
KM036294.1,18S ribosomal RNA,genomic DNA,1811,Oryza punctata,410110-1,Poaceae,Oryza,punctata,,False,Oryza punctata,4537
KM036291.1,18S ribosomal RNA,genomic DNA,1811,Oryza rufipogon,410115-1,Poaceae,Oryza,rufipogon,,False,Oryza meridionalis,40149
KM117266.1,18S ribosomal RNA,genomic DNA,1811,Oryza rufipogon,410115-1,Poaceae,Oryza,rufipogon,,False,Oryza rufipogon,4529
KM036286.1,18S ribosomal RNA,genomic DNA,1811,Oryza sativa,316812-2,Poaceae,Oryza,sativa,,False,Oryza sativa,4530
KM036285.1,18S ribosomal RNA,genomic DNA,1811,Oryza sativa,316812-2,Poaceae,Oryza,sativa,,False,Oryza sativa,4530
XR_003229920.1,18S ribosomal RNA,rRNA,1818,Panicum hallii,411627-1,Poaceae,Panicum,hallii,,False,Panicum hallii,206008
XR_003227757.1,18S ribosomal RNA,rRNA,1813,Panicum hallii,411627-1,Poaceae,Panicum,hallii,,False,Panicum hallii,206008
XR_005672386.1,18S ribosomal RNA,rRNA,1818,Panicum virgatum,413537-1,Poaceae,Panicum,virgatum,,True,Panicum virgatum,38727
XR_005684154.1,18S ribosomal RNA,rRNA,1812,Panicum virgatum,413537-1,Poaceae,Panicum,virgatum,,True,Panicum virgatum,38727
MH500772.1,18S ribosomal RNA,genomic DNA,1810,Phleum pratense,415868-1,Poaceae,Phleum,pratense,,False,Phleum pratense,15957
XR_009906115.1,18S ribosomal RNA,rRNA,1879,Phragmites australis,30337627-2,Poaceae,Phragmites,australis,,False,Phragmites australis,29695
XR_009906116.1,18S ribosomal RNA,rRNA,1879,Phragmites australis,30337627-2,Poaceae,Phragmites,australis,,False,Phragmites australis,29695
OP980541.1,rrn18,genomic DNA,1981,Poa pratensis,417792-1,Poaceae,Poa,pratensis,,False,Poa pratensis,4545
OP980540.1,rrn18,genomic DNA,1981,Poa pratensis,417792-1,Poaceae,Poa,pratensis,,False,Poa pratensis,4545
Z14059.1,rrn18,genomic DNA,1977,Secale cereale,421164-1,Poaceae,Secale,cereale,,False,Secale cereale,4550
JF489233.1,18S ribosomal RNA,genomic DNA,1811,Secale cereale,421164-1,Poaceae,Secale,cereale,,False,Secale cereale,4550
XR_004642728.2,18S ribosomal RNA,rRNA,1704,Setaria viridis,1171009-2,Poaceae,Setaria,viridis,,False,Setaria viridis,4556
KT874468.1,18S ribosomal RNA,genomic DNA,1812,Sporobolus maritimus,77144701-1,Poaceae,Sporobolus,maritimus,,False,Sporobolus maritimus,49786
KT874483.1,18S ribosomal RNA,genomic DNA,1811,Sporobolus maritimus,77144701-1,Poaceae,Sporobolus,maritimus,,False,Sporobolus maritimus,49786
PV448041.1,18S ribosomal RNA,genomic DNA,1982,Stipa  heptapotamica,423380-1,Poaceae,Stipa,heptapotamica,,False,Stipa heptapotamica,2518351
PV448070.1,18S ribosomal RNA,genomic DNA,1982,Stipa  heptapotamica,423380-1,Poaceae,Stipa,heptapotamica,,False,Stipa heptapotamica,2518351
PV448157.1,rrn18,genomic DNA,1982,Stipa  tzveleviana,981226-1,Poaceae,Stipa,tzveleviana,,False,Stipa tzveleviana,2835882
PV447027.1,rrn18,genomic DNA,1982,Stipa arabica,423101-1,Poaceae,Stipa,arabica,,False,Stipa arabica,666006
PV446998.1,18S ribosomal RNA,genomic DNA,1982,Stipa arabica,423101-1,Poaceae,Stipa,arabica,,False,Stipa arabica,666006
PV447056.1,18S ribosomal RNA,genomic DNA,1982,Stipa austroaltaica,933013-1,Poaceae,Stipa,austroaltaica,,False,Stipa austroaltaica,2835875
PV447085.1,rrn18,genomic DNA,1982,Stipa basiplumosa,423143-1,Poaceae,Stipa,basiplumosa,,False,Stipa basiplumosa,665492
PV447114.1,18S ribosomal RNA,genomic DNA,1982,Stipa borysthenica,60448167-2,Poaceae,Stipa,borysthenica,,False,Stipa borysthenica,665494
PV447143.1,18S ribosomal RNA,genomic DNA,1982,Stipa breviflora,423170-1,Poaceae,Stipa,breviflora,,False,Stipa breviflora,408128
PV176974.1,18S ribosomal RNA,genomic DNA,1982,Stipa capillata,423200-1,Poaceae,Stipa,capillata,,False,Stipa capillata,665498
MZ161090.1,rrn18,genomic DNA,1982,Stipa capillata,423200-1,Poaceae,Stipa,capillata,,False,Stipa capillata,665498
PV447201.1,rrn18,genomic DNA,1982,Stipa caucasica,423207-1,Poaceae,Stipa,caucasica,,False,Stipa caucasica,665499
PV447172.1,18S ribosomal RNA,genomic DNA,1982,Stipa caucasica,423207-1,Poaceae,Stipa,caucasica,,False,Stipa caucasica,665499
PV447259.1,18S ribosomal RNA,genomic DNA,1982,Stipa ehrenbergiana,423303-1,Poaceae,Stipa,ehrenbergiana,,False,Stipa ehrenbergiana,665507
PV447317.1,18S ribosomal RNA,genomic DNA,1982,Stipa glareosa,423359-1,Poaceae,Stipa,glareosa,,False,Stipa caucasica subsp. glareosa,665501
PV447346.1,18S ribosomal RNA,genomic DNA,1982,Stipa hohenackeriana,423391-1,Poaceae,Stipa,hohenackeriana,,False,Stipa hohenackeriana,2081768
PV447375.1,18S ribosomal RNA,genomic DNA,1982,Stipa klimesii,77142387-1,Poaceae,Stipa,klimesii,,False,Stipa klimesii,2835878
PV447433.1,18S ribosomal RNA,genomic DNA,1982,Stipa lessingiana,423492-1,Poaceae,Stipa,lessingiana,,False,Stipa lessingiana,665519
PV447404.1,18S ribosomal RNA,genomic DNA,1982,Stipa lessingiana,423492-1,Poaceae,Stipa,lessingiana,,False,Stipa lessingiana,665519
KY826233.1,18S ribosomal RNA,genomic DNA,1811,Stipa lipskyi,423505-1,Poaceae,Stipa,lipskyi,,False,Stipa lipskyi,1747705
PV447491.1,rrn18,genomic DNA,1982,Stipa macroglossa subsp. kazachstanica,77130804-1,Poaceae,Stipa,macroglossa,kazachstanica,False,Stipa macroglossa var. kazachstanica,2835880
KY826234.1,18S ribosomal RNA,genomic DNA,1811,Stipa magnifica,423531-1,Poaceae,Stipa,magnifica,,False,Stipa magnifica,2038769
KY826235.1,18S ribosomal RNA,genomic DNA,1811,Stipa narynica,77118363-1,Poaceae,Stipa,narynica,,False,Stipa narynica,2038770
KY826231.1,18S ribosomal RNA,genomic DNA,1811,Stipa orientalis,423597-1,Poaceae,Stipa,orientalis,,False,Stipa orientalis,665525
PV447520.1,18S ribosomal RNA,genomic DNA,1982,Stipa ovczinnikovii,423601-1,Poaceae,Stipa,ovczinnikovii,,False,Stipa ovczinnikovii,2081770
PV447549.1,18S ribosomal RNA,genomic DNA,1982,Stipa penicillata,423635-1,Poaceae,Stipa,penicillata,,False,Stipa penicillata,665527
PV447578.1,rrn18,genomic DNA,1982,Stipa pennata,423636-1,Poaceae,Stipa,pennata,,False,Stipa pennata,399722
PV447607.1,rrn18,genomic DNA,1982,Stipa pennata,423636-1,Poaceae,Stipa,pennata,,False,Stipa pennata,399722
PV447636.1,18S ribosomal RNA,genomic DNA,1982,Stipa pennata subsp. ceynowae,77164173-1,Poaceae,Stipa,pennata,ceynowae,False,Stipa pennata subsp. ceynowae,2081771
PV447288.1,18S ribosomal RNA,genomic DNA,1982,Stipa pennata subsp. pennata,77172119-1,Poaceae,Stipa,pennata,pennata,False,Stipa pennata subsp. eriocaulis,376135
PV447665.1,rrn18,genomic DNA,1982,Stipa przewalskyi,423676-1,Poaceae,Stipa,przewalskyi,,False,Stipa przewalskyi,665533
PV447694.1,18S ribosomal RNA,genomic DNA,1982,Stipa pulcherrima,423690-1,Poaceae,Stipa,pulcherrima,,False,Stipa pulcherrima,666011
PV447723.1,18S ribosomal RNA,genomic DNA,1982,Stipa purpurea,423695-1,Poaceae,Stipa,purpurea,,False,Stipa purpurea,481984
PV448012.1,18S ribosomal RNA,genomic DNA,1982,Stipa purpurea,423695-1,Poaceae,Stipa,purpurea,,False,Stipa purpurea,481984
PV447752.1,rrn18,genomic DNA,1982,Stipa richteriana,423707-1,Poaceae,Stipa,richteriana,,False,Stipa richteriana subsp. jagnobica,2835873
PV447983.1,18S ribosomal RNA,genomic DNA,1982,Stipa tianschanica,423818-1,Poaceae,Stipa,tianschanica,,False,Stipa tianschanica,407938
PV447954.1,rrn18,genomic DNA,1982,Stipa tianschanica,423818-1,Poaceae,Stipa,tianschanica,,False,Stipa tianschanica var. gobica,408130
PV448186.1,rrn18,genomic DNA,1982,Stipa zalesskii,77195919-1,Poaceae,Stipa,zalesskii,,False,Stipa zalesskii,1408263
PV448215.1,18S ribosomal RNA,genomic DNA,1982,Stipellula capensis,60458043-2,Poaceae,Stipellula,capensis,,False,Stipellula capensis,29707
PV446882.1,rrn18,genomic DNA,1982,Trikeraia pappiformis,975693-1,Poaceae,Trikeraia,pappiformis,,False,Trikeraia pappiformis,796696
OR971794.1,18S ribosomal RNA,genomic DNA,1811,Triodia acutispicula,997108-1,Poaceae,Triodia,acutispicula,,False,Triodia acutispicula,1697070
OR971793.1,18S ribosomal RNA,genomic DNA,1811,Triodia acutispicula,997108-1,Poaceae,Triodia,acutispicula,,False,Triodia acutispicula,1697070
OR971795.1,18S ribosomal RNA,genomic DNA,1811,Triodia aeria,997109-1,Poaceae,Triodia,aeria,,False,Triodia aeria,1697071
OR971803.1,18S ribosomal RNA,genomic DNA,1811,Triodia angusta,424798-1,Poaceae,Triodia,angusta,,False,Triodia angusta,1697072
OR971805.1,18S ribosomal RNA,genomic DNA,1811,Triodia barbata,77111377-1,Poaceae,Triodia,barbata,,False,Triodia barbata,3097745
OR971806.1,18S ribosomal RNA,genomic DNA,1811,Triodia basedowii,424806-1,Poaceae,Triodia,basedowii,,False,Triodia basedowii,751723
OR971807.1,18S ribosomal RNA,genomic DNA,1811,Triodia basitricha,77153355-1,Poaceae,Triodia,basitricha,,False,Triodia basitricha,2529131
OR971808.1,18S ribosomal RNA,genomic DNA,1811,Triodia biflora,997112-1,Poaceae,Triodia,biflora,,False,Triodia biflora,1697075
OR971810.1,18S ribosomal RNA,genomic DNA,1811,Triodia bitextura,997113-1,Poaceae,Triodia,bitextura,,False,Triodia bitextura,1245676
OR971809.1,18S ribosomal RNA,genomic DNA,1811,Triodia bitextura,997113-1,Poaceae,Triodia,bitextura,,False,Triodia bitextura,1245676
OR971812.1,18S ribosomal RNA,genomic DNA,1811,Triodia brizoides,424809-1,Poaceae,Triodia,brizoides,,False,Triodia brizoides,751724
OR971813.1,18S ribosomal RNA,genomic DNA,1811,Triodia brizoides,424809-1,Poaceae,Triodia,brizoides,,False,Triodia brizoides,751724
OR971814.1,18S ribosomal RNA,genomic DNA,1811,Triodia bromoides,997114-1,Poaceae,Triodia,bromoides,,False,Triodia bromoides,1245677
OR971815.1,18S ribosomal RNA,genomic DNA,1811,Triodia burbidgeana,961037-1,Poaceae,Triodia,burbidgeana,,False,Triodia burbidgeana,1697077
OR971816.1,18S ribosomal RNA,genomic DNA,1811,Triodia burbidgeana,961037-1,Poaceae,Triodia,burbidgeana,,False,Triodia burbidgeana,1697077
OR971819.1,18S ribosomal RNA,genomic DNA,1811,Triodia bynoei,997117-1,Poaceae,Triodia,bynoei,,False,Triodia bynoei,751725
OR971820.1,18S ribosomal RNA,genomic DNA,1811,Triodia caelestialis,77096648-1,Poaceae,Triodia,caelestialis,,False,Triodia caelestialis,1697078
OR971822.1,18S ribosomal RNA,genomic DNA,1811,Triodia chichesterensis,77172569-1,Poaceae,Triodia,chichesterensis,,False,Triodia chichesterensis,2576611
OR971824.1,18S ribosomal RNA,genomic DNA,1811,Triodia concinna,424820-1,Poaceae,Triodia,concinna,,False,Triodia concinna,1697080
OR971825.1,18S ribosomal RNA,genomic DNA,1811,Triodia concinna,424820-1,Poaceae,Triodia,concinna,,False,Triodia concinna,1697080
